_year,_category,_parsed_date,company,subject,description,heading,title,announcementType,type,date,announcementDate,publishedDate,createdDate,id,announcementId,announcementCategory,category,companyName,logoUrl,_date_field,remarks
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,24 Nov 2021 05:50:57 PM,10841,12534,NEW LISTINGS RELATED NOTICES,59,,,createdDate,MYLAND DEVELOPMENTS LIMITED - INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,23 Nov 2021 02:05:19 PM,10829,12520,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"Sarvodaya Development Finance Ltd - IPO 2021 Oversubscribed
"
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,19 Nov 2021 09:37:30 PM,10799,12479,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CAPITAL ALLIANCE LIMITED - DISCLOSURE REGARDING THE ADDENDUM TO THE PROSPECTUS OF CAPITAL ALLIANCE LIMITED
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,19 Nov 2021 08:00:25 PM,10798,12478,NEW LISTINGS RELATED NOTICES,59,,,createdDate,hSENID BUSINESS SOLUTIONS LIMITED – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES VIA OFFER FOR SUBSCRIPTION
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,11 Nov 2021 04:13:14 PM,10710,12387,NEW LISTINGS RELATED NOTICES,59,,,createdDate,LANKA CREDIT AND BUSINESS FINANCE LIMITED - INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES VIA OFFER FOR SUBSCRIPTION
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,11 Nov 2021 11:05:26 AM,10698,12371,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CAPITAL ALLIANCE LIMITED – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,09 Nov 2021 04:11:13 PM,10666,12334,NEW LISTINGS RELATED NOTICES,59,,,createdDate,EX-PACK CORRUGATED CARTONS LIMITED (“THE COMPANY”) - INITIAL PUBLIC OFFERRING OF ORDINARY VOTING SHARES
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,08 Nov 2021 06:44:56 PM,10660,12328,NEW LISTINGS RELATED NOTICES,59,,,createdDate,EX-PACK CORRUGATED CARTONS LIMITED-INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,08 Nov 2021 03:06:29 PM,10653,12321,NEW LISTINGS RELATED NOTICES,59,,,createdDate,Lanka Credit and Business Finance Limited - Equity IPO 2021 - Basis of Allotment
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,05 Nov 2021 06:14:07 PM,10629,12300,NEW LISTINGS RELATED NOTICES,59,,,createdDate,Invitation to invest in the IPO of LANKA CREDIT AND BUSINESS FINANCE LTD
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,05 Nov 2021 12:28:46 PM,10622,12288,NEW LISTINGS RELATED NOTICES,59,,,createdDate,EX.PACK CORRUGATED CARTONS LIMITED - RELEASE OF HALF YEARLY FINANCIAL STATEMENTS AS AT 30TH SEPTEMBER 2021
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,03 Nov 2021 02:33:08 PM,10610,12274,NEW LISTINGS RELATED NOTICES,59,,,createdDate,EX.PACK CORRUGATED CARTONS LIMITED - INITIAL PUBLIC OFFERING
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,03 Nov 2021 10:53:01 AM,10604,12272,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"EX.PACK CORRUGATED CARTONS LIMITED - INITIAL PUBLIC OFFERING (Total final figures in respect of the applications processed)
"
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,26 Oct 2021 11:36:55 AM,10512,12158,NEW LISTINGS RELATED NOTICES,59,,,createdDate,Lanka Credit and Business Finance Ltd - IPO 2021 Oversubscribed
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,18 Oct 2021 08:03:49 PM,10455,12105,NEW LISTINGS RELATED NOTICES,59,,,createdDate,DISCLOSURE REGARDING THE ADDENDUM TO THE PROSPECTUS OF EX-PACK CORRUGATED CARTONS LIMITED
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,18 Oct 2021 05:58:46 PM,10454,12104,NEW LISTINGS RELATED NOTICES,59,,,createdDate,SARVODAYA DEVELOPMENT FINANCE LIMITED-INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,13 Oct 2021 12:02:22 PM,10413,12049,NEW LISTINGS RELATED NOTICES,59,,,createdDate,LOLC Ceylon Holdings Limited - Circular on Listing via Debenture Issue
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,05 Oct 2021 05:46:54 PM,10317,11940,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"LOLC CEYLON HOLDINGS LIMITED - DEBENTURE ISSUE 
RE: BASIS OF ALLOTMENT

"
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,05 Oct 2021 04:22:28 PM,10314,11935,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"LOLC CEYLON HOLDINGS LIMITED - DEBENTURE ISSUE
RE: FINAL FIGURES IN RESPECT OF THE APPLICATIONS PROCESSED"
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,29 Sep 2021 06:01:04 PM,10209,11803,NEW LISTINGS RELATED NOTICES,59,,,createdDate,LOLC CEYLON HOLDINGS LIMITED - DEBENTURE ISSUE (OVERSUBSCRIBED)
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,31 Dec 2021 01:05:05 PM,11349,13111,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Dec 2021 01:09:31 PM,11296,13049,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,27 Dec 2021 01:59:04 PM,11272,13019,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,27 Dec 2021 01:08:01 PM,11270,13017,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,21 Dec 2021 01:06:39 PM,11200,12935,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,20 Dec 2021 01:04:12 PM,11170,12899,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,17 Dec 2021 01:05:26 PM,11145,12862,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,16 Dec 2021 01:04:29 PM,11127,12841,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,15 Dec 2021 01:06:21 PM,11106,12817,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,14 Dec 2021 01:05:49 PM,11081,12795,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,08 Dec 2021 01:05:27 PM,11022,12729,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,03 Dec 2021 01:04:24 PM,10963,12683,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,02 Dec 2021 01:09:05 PM,10945,12666,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,01 Dec 2021 01:07:01 PM,10929,12645,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,29 Nov 2021 01:05:41 PM,10887,12599,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,24 Nov 2021 01:07:44 PM,10837,12530,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,23 Nov 2021 01:07:45 PM,10828,12519,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,22 Nov 2021 01:07:08 PM,10812,12504,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,19 Nov 2021 01:05:35 PM,10786,12458,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,17 Nov 2021 01:04:05 PM,10772,12444,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,11 Nov 2021 01:04:05 PM,10700,12372,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,10 Nov 2021 01:07:02 PM,10675,12353,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,03 Nov 2021 01:09:57 PM,10609,12273,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,02 Nov 2021 01:20:54 PM,10590,12253,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,29 Oct 2021 01:08:20 PM,10551,12212,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Oct 2021 02:07:42 PM,10536,12192,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Oct 2021 01:12:12 PM,10533,12190,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,27 Oct 2021 01:15:52 PM,10519,12168,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,26 Oct 2021 01:07:05 PM,10513,12159,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,25 Oct 2021 01:04:22 PM,10507,12152,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,22 Oct 2021 01:06:08 PM,10477,12132,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,13 Oct 2021 01:09:44 PM,10414,12053,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,08 Oct 2021 01:14:14 PM,10374,12002,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,07 Oct 2021 01:16:26 PM,10354,11978,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,01 Oct 2021 01:07:14 PM,10271,11883,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,30 Sep 2021 01:14:58 PM,10214,11814,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Sep 2021 01:09:10 PM,10168,11754,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,COVID Announcements,,LANKA MILK FOODS (CWE) PLC,,,,,,,,,,28 Jul 2021 03:24:21 PM,9342,10774,DISCLOSURE REGARDING IMPACT OF COVID-19 ON LISTED COMPANIES,58,,,createdDate,
